start_time,end_time,id
1238358938.0480912,1238358946.224487,5ED2ADEC8A
1238382504.40723,1238382512.52771,689A485613
1238366596.549192,1238366604.171081,239E8C579F
1238380337.5029328,1238380345.642822,6448FDA52F
1238358100.4326189,1238358109.074218,21640E6AA6
1238323020.8984408,1238323028.0,FCEFDFE7F3
1238350226.606817,1238350235.943359,F2C5F828D3
1238316989.212651,1238316996.616211,BCDD9DAAA4
1238317347.544918,1238317355.129882,15F8F192C1
1238310222.138672,1238310229.586914,FD9829253A
1238310396.011715,1238310404.513183,68D4731584
1238310466.832031,1238310476.46875,316E475291
1238325827.532713,1238325841.123535,5033B2A54D
1238321519.3584,1238321527.251098,3162EE30F3
1238328227.464849,1238328237.1333,8D7AC9EEFD
1238340554.9252882,1238340564.256347,DF00EEC98A
1238336296.1601532,1238336303.30188,18CC188A96
1238322717.383788,1238322725.03125,9B1B03A748
1238368028.429684,1238368035.43164,C0B8CE554A
1238310989.575195,1238310998.762695,3F65AF8CEB
1238367404.5878909,1238367411.675293,7722123413
1238367411.6762729,1238367418.849609,1728AD0CB2
1238396205.225582,1238396213.195312,F8DB1B7134
1238331145.132815,1238331153.131836,6BFCA4AF71
1238331361.291992,1238331370.598632,3C32F69391
1238326489.901371,1238326499.978515,2F568E1376
1238319745.808596,1238319753.008789,022CB69449
1238303844.0273478,1238303851.152343,08DC3B0219
1238363410.0,1238363417.085937,9F7DDCB3E2
1238363684.740231,1238363694.621093,B1C12B504C
1238364615.5336928,1238364623.040039,BAE2BA1628
1238334724.59375,1238334732.230468,CE7F656F68
1238392153.128904,1238392160.222656,546CE5DE8B
1238333650.543943,1238333659.478759,55F1ED3BD6
1238305908.332032,1238305915.953125,EC2E357595
1238304272.669923,1238304282.523437,2866A7049C
1238366930.2890658,1238366938.104248,C4371998F9
1238320311.878903,1238320319.144531,CAEDF33F5B
1238320609.363278,1238320618.21875,BB27D0CDBC
1238321997.6474638,1238322004.945312,A67478E509
1238332438.686522,1238332449.095703,38F9F4E8E0
1238332563.864133,1238332572.140625,5C972B0703
1238309420.5185552,1238309429.179687,58DB72D7EC
1238311199.6132772,1238311206.728759,59092E6BF3
1238336740.445316,1238336748.310547,672F840057
1238327364.5,1238327372.715454,5D069A0CD8
1238378591.6171908,1238378599.41809,03291BC3C9
1238378614.6220672,1238378622.007812,C71B7FE1E8
1238309592.102054,1238309599.771606,A08B02B16D
1238310055.011717,1238310062.367187,18692EF644
1238355993.905148,1238356001.78247,E79F216261
1238379026.0883758,1238379033.552734,13B794A52F
1238341133.115232,1238341142.320312,A3459AF077
1238356436.052242,1238356443.661132,ED50533B3E
1238397828.5319788,1238397835.731445,E6AE8F9B75
1238333211.869625,1238333222.484863,72B05E9AA8
1238319314.6435502,1238319323.092773,C5E67306AE
1238370158.011716,1238370172.695556,B86D57A522
1238383370.839847,1238383378.884765,89C5D84F76
1238386610.5537071,1238386618.0,2895E875E5
1238324040.614263,1238324049.28125,77186E1301
1238324068.885742,1238324076.511718,E11D77221C
1238324128.56348,1238324137.490234,8695E77FD0
1238324236.71484,1238324245.571045,D84B3D39D1
1238307612.554684,1238307620.773437,646F64EE61
1238302264.8940408,1238302273.536132,C880E02BFF
1238305478.111328,1238305487.078125,91D9D57320
1238478718.852536,1238478727.0083,1D70E9698F
1238478909.718753,1238478922.433593,D4560669F3
1238479283.980464,1238479291.712402,6D98C1B279
1238479315.121091,1238479323.064941,1354F59DE4
1238462343.554685,1238462351.770752,13BE515C55
1238475757.681645,1238475765.762695,2A418301FC
1238417301.208984,1238417308.48291,81E36ACBCF
1238409278.0,1238409285.34375,64A8CF4A61
1238446063.450192,1238446070.791992,FCBF023051
1238446301.8935528,1238446309.467529,65839898EC
1238472594.180661,1238472601.31958,B5D1738F09
1238480788.119144,1238480795.875976,8CE78A219F
1238480853.609378,1238480863.320312,236A27A46B
1238474886.9938972,1238474894.546386,356197300D
1238473480.012698,1238473488.182373,745AC300E5
1238480339.499019,1238480348.0,07DCC5375D
1238480441.724611,1238480449.355468,801AF0F450
1238423403.822262,1238423412.027343,E4840CBA39
1238458304.299924,1238458313.605468,32D0D023FD
1238490276.093745,1238490284.84375,D09B277054
1238413144.2900422,1238413151.845214,638A8B13F6
1238480977.585699,1238480985.6875,0FED96AD12
1238424453.141605,1238424463.852844,9B6BFBBF22
1238407676.417485,1238407683.902343,35D747C662
1238485818.747067,1238485828.967773,B617F46172
1238424146.087407,1238424155.03125,402B38683D
1238492102.772459,1238492111.605468,AEC837B91A
1238462757.389166,1238462765.673828,C07FBF7D7B
1238491781.8181112,1238491791.276367,5B241BCFA3
1238474858.0,1238474865.892578,5F3536EAE4
1238457839.214841,1238457846.44873,39C51F3D23
1238460191.896116,1238460205.423339,4AF733AF2A
1238451070.46973,1238451077.746338,42402D6634
1238462524.703128,1238462534.661132,EB17F827CF
1238464420.579098,1238464429.903076,C41E2EC2F8
1238474234.552734,1238474242.095703,6E5522932C
1238474393.475582,1238474403.234375,BDA22800DC
1238484767.0273468,1238484774.148437,6A83959074
1238475818.8874528,1238475826.845703,8DA10AE3CB
1238448494.4343278,1238448501.501953,B81D787DA5
1238452805.411134,1238452812.581054,92D8B662F8
1238481966.951175,1238481974.307373,7F8932C25F
1238481981.951175,1238481990.445312,29F585206F
1238446600.353512,1238446607.370605,B7C68C19F5
1238444954.000005,1238444961.27539,66BA2450FA
1238413932.400396,1238413939.851562,A6B9C91F43
1238461861.906245,1238461869.206298,4DEE61DCEE
1238462074.554691,1238462082.313476,ED3D05C3FA
1238454200.385739,1238454207.568359,FEF04523CF
1238416926.196286,1238416933.689453,4E9C987E6D
1238482576.463868,1238482584.221679,881C4387EE
1238482627.7187471,1238482636.697265,0E6B6DEA8F
1238453791.79883,1238453799.730468,08B790B097
1238484346.606939,1238484356.0,4E1A601DA3
1238471548.5039022,1238471557.080932,7A217E4D64
1238471638.57813,1238471645.976562,8F3F6D842C
1238447668.088867,1238447677.192382,3CE738041B
1238418441.797854,1238418449.500976,2D352CCDC1
1238473187.384769,1238473199.30957,29DCB5A319
1238476471.314456,1238476480.973632,F08CC2A0CD
1238485639.742188,1238485648.77832,885D436A59
1238489918.016598,1238489925.228515,F1DF4F3DEE
1238490959.200441,1238490969.256836,106DEA6453
1238425720.510499,1238425729.594238,D12C295D21
1238461231.550783,1238461239.399414,1F6D7294E3
1238447071.7763689,1238447079.919922,CF28663B40
1238447111.695309,1238447119.849609,5A0EE76769
1238506630.696415,1238506642.0,1E8F4E51A2
1238501644.992672,1238501652.324218,3562FE9222
1238572119.342775,1238572126.386718,DABEE46C49
1238554764.703126,1238554771.897461,0D2975A644
1238544316.5036612,1238544323.644531,D61551CB13
1238513980.0,1238513988.143554,6DB2A0497D
1238514243.978519,1238514251.372314,8598D29AFF
1238574506.376954,1238574513.660156,CA15CB4676
1238556133.097902,1238556141.026367,FAA38F2917
1238591741.974609,1238591749.348632,69BBCAC0D7
1238591778.368168,1238591785.597412,BF1185E7FC
1238591958.645511,1238591966.108398,CAFE9C7BC0
1238592032.3584,1238592042.0,1DF990A6FC
1238592080.523435,1238592089.152832,A6787B7796
1238506121.187503,1238506129.740234,725AF95B13
1238557330.364261,1238557338.294922,AC18202E28
1238533843.114263,1238533851.360229,467AD9DCA4
1238533892.8984342,1238533904.864746,A111831F6B
1238533957.306155,1238533964.542968,AC1E2E1809
1238562016.957035,1238562025.508789,87C7A6E909
1238562210.467772,1238562218.675781,A43E5E34CD
1238555687.1341531,1238555696.0,E51070C0F6
1238583847.68848,1238583854.826172,674131FF13
1238543856.57739,1238543864.655273,F407859DA4
1238583325.8505888,1238583334.66455,040BCC4FEC
1238555027.62695,1238555036.185913,807FAEE5D3
1238508735.796878,1238508745.9375,5535E3D7F0
1238558770.2167969,1238558777.887207,0C43802F4E
1238581447.534184,1238581456.726806,E08842DE29
1238581633.38965,1238581641.721679,BDFBD6181F
1238503331.648437,1238503338.739746,9FFBDAF10D
1238586149.754884,1238586160.335937,9AE762EDFE
1238586209.9301789,1238586217.645996,B52CC2A240
1238586394.0273468,1238586401.097656,C2E5E0698B
1238502152.1314652,1238502159.175781,26580EFEB5
1238581907.142581,1238581915.097168,EB22E40723
1238505278.0,1238505285.787109,E89E6E3CF0
1238505438.310786,1238505446.324218,BBBB9860F3
1238580620.139645,1238580627.609375,FDF898B7CE
1238589057.441403,1238589067.423828,A6E43BEFBB
1238507648.8437471,1238507655.917968,366ED280EE
1238504180.662599,1238504190.170898,3264B17D6E
1238508410.175784,1238508418.764648,7A66920E8D
1238574134.2500029,1238574142.443115,3D2540D743
1238585298.255857,1238585307.430664,B5C761977F
1238547595.540529,1238547602.672363,0E40BC154F
1238595758.197269,1238595765.351562,4AB7680710
1238502858.2334025,1238502866.761718,9796394BB2
1238557808.8632772,1238557816.620117,F1DA6FF91E
1238558354.581544,1238558361.99707,6128E29C35
1238533721.288082,1238533730.0,E853AC062A
1238514791.380862,1238514799.285644,96C71A1C37
1238571895.095702,1238571905.176757,C3DCA288E8
1238563531.199218,1238563538.264648,34FB927479
1238563608.038083,1238563615.784179,9D9BF2E9D3
1238549882.819829,1238549890.045898,6B724C45EE
1238505696.8125,1238505704.0,1A52558FED
1238587210.0034132,1238587217.064453,A53CBA9A0C
1238590150.856448,1238590159.031982,06B16A37E7
1238647501.166012,1238647510.575195,2D0C195C30
1238685318.375978,1238685326.082397,B56C118BD6
1238685412.0,1238685421.190307,46A03164E1
1238694834.260257,1238694841.5,BE97AB3D72
1238694897.809085,1238694905.625,BF30BF2DE3
1238666226.545412,1238666234.255859,E724797779
1238659512.545898,1238659520.24707,73DC056568
1238614226.950195,1238614234.34375,F2E56E5E71
1238614396.053712,1238614404.445312,8D097CCA65
1238614638.959964,1238614646.5,386F162893
1238693512.711911,1238693520.292968,E63762A0A4
1238683148.039063,1238683155.205566,DD1A638538
1238651559.451176,1238651567.020019,AEF70F00BD
1238692494.987798,1238692502.249023,50E5CCA24B
1238663364.460942,1238663371.504882,4E7F033A61
1238663445.1748078,1238663453.518066,EBF350ACF9
1238663673.312498,1238663680.867187,D4E939D09E
1238663681.155757,1238663688.513672,C86363AB45
1238667931.6540482,1238667939.675048,6704D1B77D
1238649337.425784,1238649348.032714,0EED1DAAF4
1238649396.0,1238649403.27539,8C1CA1F4CA
1238654455.4052782,1238654466.608398,7A8DC28552
1238680012.757818,1238680019.914062,5BC08F03A9
1238671632.57178,1238671639.786377,6E7FCE2C50
1238669777.6249971,1238669788.046875,7EEF914C6D
1238662946.151857,1238662955.291015,F229AD1DE3
1238646768.0,1238646775.142822,E4062264A4
1238678262.341793,1238678269.772461,466E49C759
1238646496.3388698,1238646504.958984,E2CC7C7F12
1238615647.9633758,1238615659.336914,CA067F2D2D
1238660418.6965292,1238660425.8125,49389E1B1B
1238685122.0375988,1238685134.705078,0433F7E2E9
1238678598.0,1238678606.072265,965979F965
1238696472.265625,1238696479.358276,2202819048
1238613470.526857,1238613478.0,7E9D14D24C
1238650607.77734,1238650616.820312,2CE6A89E7D
1238666469.386724,1238666479.178711,950EF95AD1
1238666534.5000038,1238666542.541992,9408560E19
1238680139.8837922,1238680147.638672,2A8DAC8F73
1238681165.177732,1238681174.173828,6362722355
1238619206.43945,1238619213.442382,7B079DA058
1238619317.1201198,1238619325.761718,8C755296D9
1238683854.777345,1238683864.0,269E1AE48A
1238686332.636716,1238686341.23291,18DF90A4AE
1238665509.638668,1238665517.461792,473ED543C8
1238698516.232425,1238698523.585693,CFD60C73EE
1238698194.291744,1238698201.46289,A6112B8F96
1238698212.666868,1238698220.0,C282474998
1238615368.322507,1238615375.730224,CFD54EEA49
1238615425.139891,1238615432.483398,17C0EA03F1
1238615527.571779,1238615535.299804,C950EA2D17
1238615540.127927,1238615548.936035,29CAC2F9DD
1238651606.058597,1238651615.740234,968AED325A
1238679587.4462888,1238679594.988281,EF9A2164B1
1238661072.998043,1238661082.018066,CD46D45493
1238689108.96484,1238689116.62207,34A83F82BC
1238689301.894534,1238689310.89331,054BCAD806
1238695489.6279328,1238695497.882812,E236ECE85A
1238682735.467777,1238682742.541992,5D72CB6199
1238686553.84375,1238686561.720703,7801458D2E
1238667410.030273,1238667418.3125,426FA4B3A2
1238667575.084961,1238667582.9375,48B2737386
1238667742.2548828,1238667754.007812,207CBAF64C
1238692128.700196,1238692139.006836,A290E1C714
1238654378.0,1238654385.226562,87C572ECB8
1238647195.6274428,1238647202.877929,E81A6074DF
1238667068.0,1238667075.938476,C97D88A40F
1238688823.81934,1238688831.780273,C54327C076
1238612761.2529328,1238612772.394531,495F8EEA37
1238612772.398441,1238612779.721191,B62D01295D
1238612975.359865,1238612982.685547,CF48BD06D8
1238687560.173831,1238687568.0,ED79156D2F
1238652492.501953,1238652500.488281,4866B2170E
1238693784.194336,1238693792.05664,828CEE8C6A
1238649539.083497,1238649548.646484,924076FCA1
1238656627.451175,1238656635.287109,84FB340C0E
1238656679.3652349,1238656687.685791,4D1EE902CF
1238656722.0224571,1238656729.764648,8D23ED695D
1238614725.218991,1238614732.924804,38C948F0AA
1238647790.953122,1238647799.624267,3A39D18DC0
1238690766.5922878,1238690775.186767,FE3396D63D
1238690840.501468,1238690847.668945,37FDC764A1
1238741230.99939,1238741238.367187,F2626F994B
1238778154.996093,1238778162.0625,C0B3284792
1238727045.396487,1238727053.708984,CB9F7903C2
1238781910.035156,1238781917.157226,A89E1DAEAE
1238794251.533207,1238794260.708007,9E6535A324
1238767688.569097,1238767695.854492,04EE2EE30C
1238793459.258786,1238793468.09082,CC7E4E83E0
1238776096.59326,1238776104.095092,9E626C9CDF
1238773951.195317,1238773958.859619,6F1BD5C564
1238774133.956051,1238774141.448425,2816AF941E
1238797699.823246,1238797707.195922,7F3479186F
1238758212.763675,1238758220.055786,54A6959D18
1238769756.72949,1238769763.873535,F491838598
1238760898.155149,1238760906.103515,524A9AF38D
1238750912.217777,1238750919.224609,A626EDA8F9
1238725840.137692,1238725847.366211,AA8FAB830B
1238757938.315432,1238757948.192382,27F17D4A84
1238727349.32227,1238727357.398925,F89E0BC6B2
1238727477.5937471,1238727485.65625,15FEA239E5
1238738890.3339849,1238738897.614257,26D2F24DB3
1238752090.167971,1238752099.084655,64C8535EC3
1238781077.149655,1238781084.528686,A0CC8065AB
1238756722.8125,1238756730.228515,5DC3FADE78
1238768699.630858,1238768707.228759,544EF8F1F6
1238768773.13501,1238768782.666015,1C965F9849
1238755701.8056638,1238755709.603759,34B5D231C4
1238758492.054683,1238758499.461914,903A9DCB2A
1238732534.630856,1238732542.0,FFEA47B988
1238748803.045894,1238748810.783203,482C62B5E7
1238781344.0712929,1238781351.53125,4CEC5D1D23
1238731853.3271532,1238731860.71582,0D8F0DB2C5
1238767041.373043,1238767049.398437,B2EE3068CF
1238718217.624514,1238718227.276855,F98D6B5D47
1238731364.09766,1238731371.861328,C5F59E38ED
1238737844.221682,1238737851.734375,0E3BF402F2
1238746376.733645,1238746385.667968,2B63923E6B
1238739484.494137,1238739491.705078,038BD95850
1238794789.7314448,1238794797.863281,9E3DEB1B75
1238758664.453125,1238758672.112304,ACF9B2D45B
1238747848.279172,1238747855.776367,27C3DCED66
1238748113.4999988,1238748120.512695,6A6B6185FA
1238780614.3749971,1238780621.96289,3B8A3EF996
1238784772.271,1238784780.8125,9F957B1031
1238759813.291012,1238759821.800781,D74EC9184B
1238759835.90723,1238759843.693359,09D6B80B7C
1238786649.417965,1238786660.15332,CD83351B2F
1238716129.577145,1238716137.070312,C9233B918E
1238716864.276364,1238716872.316406,EBFA81DFFD
1238761806.707521,1238761813.898071,B7F49B440D
1238779734.609869,1238779741.735351,B18A82C9F5
1238733007.56055,1238733016.52832,51B0FCEF29
1238748366.82471,1238748374.770019,94F438A49A
1238749933.12109,1238749941.594726,2615C97D61
1238763345.444339,1238763352.701172,77B9F1628F
1238899357.814945,1238899365.589843,EA172F6EBC
1238898904.658199,1238898913.096679,E3B6F4AA74
1238898520.300779,1238898527.666015,1982648C98
1238837314.4179711,1238837321.42041,C7FFD9E0DF
1238853469.494141,1238853477.798339,F18E8C488F
1238824590.89062,1238824598.448242,508EC7870C
1238825300.640624,1238825311.222168,8B674E27C3
1238845765.572515,1238845772.709961,0F4446BCD8
1238845404.1123002,1238845411.384765,2D1B3CDB74
1238819503.473629,1238819510.855468,EFD4F6591E
1238834791.543943,1238834799.014648,F32287ED7B
1238833094.0195272,1238833101.266357,9FC0BF134F
1238807584.0,1238807591.508789,4A2CCC1062
1238807623.730962,1238807631.478027,372E777CEC
1238810172.672364,1238810180.621093,EBC187159D
1238829916.89258,1238829924.909179,12895BE0C4
1238905592.0419888,1238905599.063903,9852D10D83
1238925000.41797,1238925008.641601,70E5636F6B
1238919481.078127,1238919488.579345,3B21532B39
1238909284.455077,1238909291.827148,02020B0FCB
1238905968.200198,1238905978.696777,A11D5FB238
1238907235.2373078,1238907244.126953,3656F6C923
1238999760.3893409,1238999767.589355,F9D7A8F698
1238925216.371091,1238925224.284179,F46DCF297F
1238923975.951177,1238923983.575195,897D93F780
1238998122.355474,1238998130.290039,38BF3A1F68
1238913034.473632,1238913042.717651,F979F329C1
1238913407.600591,1238913416.49414,4617A934E2
1238909520.0,1238909527.506836,E61187276C
1238999397.9250522,1238999406.208984,85ABF9BA6F
1238928919.663082,1238928926.731933,417F97F0C3
1238950317.89062,1238950324.954101,2621792EFA
1238919926.4999971,1238919935.425781,E51099B369
1238929823.9577649,1238929832.006347,F7ED80E37B
1238992456.449215,1238992464.018554,A4B5866C45
1238945052.527345,1238945060.982422,ACD1A394E8
1238904326.888669,1238904337.263672,EE74D45FF5
1238990175.899417,1238990184.0,359A8ED1C8
1238933131.103513,1238933138.534179,739D4852C2
1238926308.7191138,1238926316.0,7C05711277
1238994258.8789089,1238994267.248047,E3FE93E135
1238920922.849606,1238920930.693359,C162786583
1238946910.572267,1238946918.401367,16E8C79E2A
1238939684.249023,1238939691.469726,5FFAD440A4
1238999110.269531,1238999117.464843,64F955EE99
1238997963.410161,1238997970.634765,752F16E5A5
1238903544.355958,1238903552.108154,5D0AF466EB
1238994843.214844,1238994851.546875,71E556824A
1238994878.908203,1238994886.08435,16A8676E41
1238917221.7451198,1238917232.150879,8F3396AAD7
1238944147.90527,1238944155.640625,14E836B0C8
1238921391.948484,1238921400.251953,4E330713B0
1239039608.917974,1239039619.799316,7578EFC78D
1239063328.1201198,1239063335.467773,CAFBF399B4
1239070771.6294,1239070779.817382,01B41D8E4E
1239039476.0,1239039484.008545,3F65A3B862
1239001031.794918,1239001039.02124,03F88D016D
1239001218.985348,1239001226.276611,5F13D3B1A6
1239023822.733395,1239023830.256836,308F591643
1239091523.467774,1239091532.818359,891F0CE3C2
1239002390.4726589,1239002399.141235,57703C5F3B
1239002607.548825,1239002614.965332,1FBA420844
1239064568.0,1239064575.380981,D310C4CA08
1239098628.0,1239098636.535156,25F46489B8
1239071783.454103,1239071791.02832,096F090CBB
1239025312.8593771,1239025320.0,04B7DAF257
1239025590.50586,1239025598.914062,805C287DCB
1239005059.45313,1239005068.016601,2A91E1AB54
1239082665.3662078,1239082673.558593,A935755CAB
1239024993.671383,1239025001.984985,091C82A573
1239006210.662355,1239006218.253906,456B296A7A
1239096593.239262,1239096600.385742,049A03F27A
1239060879.964605,1239060889.935547,68C9758163
1239061170.303226,1239061178.125,40D1815B8A
1239004808.0,1239004816.844238,AE816300F7
1239022160.215822,1239022168.300781,8E4416A5E2
1239062748.633303,1239062755.648437,35C4D9D25D
1239062985.076293,1239062992.212402,2E10403D2A
1239069055.028323,1239069067.118164,EB1F15A9B2
1239094643.311527,1239094651.17041,87DC93A726
1239060611.247562,1239060618.71875,551D3A5466
1239060823.583004,1239060832.0,8A0C926DCE
1239060375.875,1239060384.576172,05075E16B8
1239090449.2695322,1239090456.500488,8EEBAA4F3F
1239006914.364257,1239006921.482177,DF8CEDFB23
1239041435.9648411,1239041443.15332,D529588028
1239066343.6220698,1239066352.0,BC4DC1BC11
1239071247.836915,1239071255.175781,7303958BAD
1239071404.2031202,1239071411.996338,987AC29599
1239097021.300781,1239097028.856689,E1C798959C
1239061828.7861328,1239061836.639648,B4AAFE6E53
1239075002.5341828,1239075009.990844,6518F897E3
1239064014.3468611,1239064023.058593,6D0AC16B95
1239001317.702152,1239001326.224609,DAD832EC05
1239043923.135747,1239043930.84375,AAD418052A
1239067348.5554209,1239067357.034301,1283C73B96
1239080236.8749971,1239080244.238281,992F772C18
1239086330.814456,1239086342.089843,0DA65AD692
1239006075.380862,1239006083.297363,990220DAFC
1239105379.1064448,1239105387.009765,F4A22FEB3E
1239168853.545901,1239168860.905273,6E7B49B459
1239100469.9775388,1239100477.545654,59576C081B
1239197178.1201189,1239197185.133789,4B2C02C2B3
1239157306.375001,1239157315.0,0358EFF378
1239131318.327148,1239131325.647461,4A8571AC31
1239187627.24902,1239187634.750366,E14E521E40
1239101709.3828158,1239101717.700195,FED1F386B1
1239178947.703619,1239178955.539062,06DA495C39
1239141445.801755,1239141454.278808,07A78D4763
1239170734.129888,1239170741.809082,3C698A6EB4
1239198610.8344698,1239198618.916992,AE9D1A324D
1239165165.378906,1239165175.360595,52E105A2C6
1239147151.441402,1239147158.991211,4F57D856A3
1239133456.9612992,1239133464.842163,05BB8082AB
1239155154.121337,1239155161.207031,F4899616B9
1239175473.232422,1239175481.179687,610D06E8F6
1239143175.22656,1239143182.689941,C9FC8B8EEC
1239138549.155272,1239138557.295898,65B0710B1F
1239173458.23242,1239173466.15039,6F639C8A93
1239157743.896486,1239157751.04602,DE6254627D
1239139959.7499971,1239139968.613281,8C62FF0CB4
1239103013.862305,1239103021.268554,4CE28275CC
1239183984.585935,1239183992.982422,CA103420ED
1239150966.015628,1239150973.696777,1FE973D39B
1239208068.103512,1239208075.211914,1878E03D16
1239204202.932371,1239204210.7583,60399F2F1D
1239215573.0,1239215580.208984,023AAB6C91
1239214177.227536,1239214184.363403,F97B8FEB20
1239213848.759892,1239213857.910156,6F86759119
1239213196.58984,1239213204.534179,05F422A990
1239398235.153074,1239398245.554687,A67ACCD550
1239395638.703125,1239395651.995849,697BE5C27C
1239393103.050905,1239393112.947265,8F631C9151
1239395134.0,1239395141.951172,3E48177BE6
1239423418.818609,1239423425.8833,2FA523F33A
1239423620.199707,1239423627.252624,3025C4E386
1239421334.750978,1239421342.023437,B3A145E013
1239439081.881834,1239439090.25,A5203FD225
1239422612.3681629,1239422621.125976,60E662CA74
1239426601.312501,1239426609.975097,0EBC133D59
1239496727.679689,1239496736.0,4E3C09CDAE
1239423235.383303,1239423244.822754,D56F2C7E0F
1239425180.2021449,1239425187.722656,DD91552CD2
1239442794.048825,1239442801.355468,025022656B
1239488221.977904,1239488231.356445,14C70CBE54
1239415327.7609851,1239415336.087768,BBEE371ADA
1239415648.435057,1239415655.688476,3FB47CD002
1239443921.5,1239443928.624511,96C2834226
1239444021.091796,1239444028.883789,7645D81B1E
1239450833.399411,1239450842.867187,018550245E
1239450967.6977549,1239450974.79541,6472064C6E
1239451086.074219,1239451095.612793,05310D6BA3
1239433220.931642,1239433231.201172,A3CE88CA6A
1239446613.5068388,1239446622.0,BC0975D98E
1239429742.898928,1239429751.721862,1D0A879B84
1239414559.796506,1239414567.206054,D92855DCA8
1239434576.269535,1239434587.796875,7472B944F7
1239440180.05469,1239440188.735839,67A951F13C
1239491957.607426,1239491965.03125,25B21398C0
1239496873.914311,1239496881.984375,919DB95D65
1239449764.597657,1239449772.0,7D5A8B331F
1239444177.5825229,1239444184.686767,7673D0DF63
1239420813.387202,1239420821.070312,B091FE3BCD
1239449532.890628,1239449541.264648,810BA86152
1239414430.2812471,1239414438.323242,0CC2B9F596
1239435456.693851,1239435464.018554,472C38C7C0
1239494294.2812471,1239494302.999511,BDAEDFB029
1239424058.684567,1239424068.0,6612E820C4
1239417094.0805678,1239417101.765625,F9FF74FB0D
1239447640.41016,1239447647.789062,19B7267262
1239495839.15723,1239495846.224609,7A5E16089D
1239494928.3466809,1239494937.036132,CD87E00D50
1239427546.55078,1239427553.696289,5A59472B6C
1239490864.781245,1239490872.068359,7E63FB6E13
1239499281.414059,1239499292.289062,1F35EA32DE
1239514744.653323,1239514754.36914,A7BF024C2F
1239509443.420894,1239509453.330078,32B48FCA93
1239543436.169925,1239543443.738281,35805E1C3C
1239591512.0,1239591525.578125,D3EE23F5EA
1239591725.25,1239591732.625,9B1C64B4EF
1239593937.2812471,1239593945.027343,B78D796DA8
1239516485.702154,1239516493.241699,154C2DD16A
